price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price_kbb,mpg,rating,year_kbb
5200.0,2007.0,nissan,pathfinder,good,6 cylinders,gas,180411.0,clean,automatic,rwd,mid-size,SUV,white,33075.0,23.0,4.1 / 5,2020.0
14500.0,2015.0,buick,lacrosse,excellent,6 cylinders,gas,53500.0,clean,automatic,fwd,full-size,sedan,grey,30495.0,29.0,3.9 / 5,2019.0
15900.0,2016.0,chrysler,300,excellent,6 cylinders,gas,42025.0,clean,automatic,rwd,full-size,sedan,black,31535.0,23.0,4.0 / 5,2020.0
7977.0,2013.0,kia,soul,excellent,4 cylinders,gas,89494.0,clean,manual,fwd,compact,wagon,silver,18610.0,27.0,4.6 / 5,2021.0
24500.0,2019.0,mazda,cx-5,like new,4 cylinders,gas,10000.0,clean,automatic,fwd,mid-size,SUV,white,26370.0,28.0,4.2 / 5,2021.0
9995.0,2014.0,volkswagen,jetta,good,4 cylinders,gas,72616.0,clean,automatic,fwd,compact,sedan,black,19815.0,34.0,4.4 / 5,2020.0
5695.0,2005.0,dodge,durango,good,8 cylinders,gas,71000.0,clean,automatic,4wd,mid-size,SUV,white,33260.0,21.0,3.1 / 5,2021.0
5550.0,2013.0,volkswagen,jetta,good,4 cylinders,gas,120000.0,rebuilt,automatic,fwd,compact,sedan,grey,19815.0,34.0,4.4 / 5,2020.0
3500.0,2009.0,ford,escape,excellent,6 cylinders,gas,170000.0,clean,automatic,4wd,mid-size,SUV,green,26080.0,30.0,4.3 / 5,2020.0
42600.0,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,60500.0,lien,automatic,4wd,full-size,SUV,black,50295.0,18.0,4.7 / 5,2021.0
6500.0,2013.0,hyundai,accent,good,4 cylinders,gas,106000.0,clean,automatic,fwd,compact,sedan,white,16270.0,33.0,4.3 / 5,2020.0
3995.0,2005.0,ford,explorer,good,6 cylinders,gas,150000.0,clean,automatic,4wd,full-size,SUV,black,33470.0,24.0,4.1 / 5,2021.0
7995.0,2012.0,fiat,500c,excellent,4 cylinders,gas,65855.0,clean,automatic,fwd,compact,convertible,black,19485.0,30.0,3.5 / 5,2019.0
4000.0,2012.0,chevrolet,malibu,good,4 cylinders,gas,140500.0,clean,automatic,fwd,mid-size,sedan,grey,22970.0,32.0,4.1 / 5,2020.0
10200.0,2017.0,chevrolet,cruze,good,6 cylinders,gas,73687.0,lien,automatic,fwd,full-size,sedan,white,18870.0,33.0,4.2 / 5,2019.0
0.0,2014.0,ford,mustang,excellent,8 cylinders,gas,91072.0,clean,automatic,rwd,sub-compact,coupe,black,27765.0,24.0,4.6 / 5,2020.0
9500.0,2013.0,chevrolet,traverse,excellent,6 cylinders,gas,105000.0,clean,automatic,fwd,full-size,SUV,silver,30995.0,21.0,4.3 / 5,2021.0
0.0,2018.0,chevrolet,suburban,excellent,8 cylinders,gas,15905.0,clean,automatic,4wd,full-size,SUV,black,52995.0,18.0,4.6 / 5,2021.0
0.0,2017.0,fiat,500x,excellent,4 cylinders,gas,47319.0,clean,automatic,fwd,compact,wagon,red,26085.0,26.0,3.8 / 5,2020.0
9000.0,2012.0,buick,lacrosse,excellent,6 cylinders,gas,127506.0,clean,automatic,fwd,full-size,sedan,grey,30495.0,29.0,3.9 / 5,2019.0
1000.0,2011.0,kia,soul,excellent,4 cylinders,gas,55000.0,clean,automatic,fwd,compact,hatchback,grey,18610.0,27.0,4.6 / 5,2021.0
1000.0,2012.0,honda,civic,excellent,4 cylinders,gas,97000.0,clean,automatic,fwd,compact,sedan,blue,22005.0,33.0,4.6 / 5,2021.0
0.0,2020.0,chevrolet,camaro,excellent,8 cylinders,gas,11923.0,clean,automatic,rwd,compact,coupe,white,25995.0,23.0,4.3 / 5,2020.0
0.0,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,74427.0,clean,automatic,4wd,full-size,SUV,black,50295.0,18.0,4.7 / 5,2021.0
6735.0,2004.0,honda,pilot,good,6 cylinders,gas,114180.0,clean,automatic,4wd,mid-size,SUV,red,33370.0,23.0,4.6 / 5,2021.0
5750.0,2008.0,buick,enclave,excellent,6 cylinders,gas,145000.0,rebuilt,automatic,4wd,full-size,SUV,silver,41195.0,21.0,4.5 / 5,2020.0
4650.0,2015.0,nissan,versa note,excellent,4 cylinders,gas,111000.0,rebuilt,automatic,fwd,compact,hatchback,blue,16575.0,34.0,4.3 / 5,2019.0
8500.0,2013.0,nissan,altima,excellent,6 cylinders,gas,105500.0,lien,automatic,fwd,full-size,sedan,red,25225.0,32.0,4.3 / 5,2021.0
3500.0,2003.0,chevrolet,impala,good,6 cylinders,gas,116000.0,clean,automatic,fwd,full-size,sedan,brown,32495.0,22.0,4.5 / 5,2020.0
6995.0,2008.0,ford,explorer,excellent,6 cylinders,gas,134129.0,clean,automatic,rwd,full-size,SUV,blue,33470.0,24.0,4.1 / 5,2021.0
3500.0,2010.0,hyundai,elantra,good,4 cylinders,gas,145000.0,clean,automatic,fwd,compact,sedan,white,20645.0,37.0,4.8 / 5,2021.0
18988.0,2017.0,buick,encore,like new,4 cylinders,gas,18797.0,clean,automatic,fwd,full-size,SUV,black,24195.0,27.0,3.9 / 5,2021.0
9499.0,2017.0,hyundai,elantra,excellent,4 cylinders,gas,58222.0,rebuilt,automatic,fwd,mid-size,sedan,blue,20645.0,37.0,4.8 / 5,2021.0
3995.0,1998.0,audi,a4,excellent,4 cylinders,gas,139398.0,clean,manual,4wd,compact,sedan,silver,38395.0,30.0,4.7 / 5,2020.0
29818.0,2016.0,ford,mustang,excellent,8 cylinders,gas,40558.0,clean,automatic,rwd,mid-size,convertible,silver,27765.0,24.0,4.6 / 5,2020.0
11987.0,2012.0,buick,enclave,excellent,6 cylinders,gas,117549.0,clean,automatic,4wd,mid-size,SUV,blue,41195.0,21.0,4.5 / 5,2020.0
7495.0,2010.0,ford,edge,excellent,6 cylinders,gas,150000.0,clean,automatic,fwd,mid-size,SUV,white,32345.0,24.0,3.8 / 5,2020.0
43588.0,2019.0,chevrolet,tahoe,like new,8 cylinders,gas,39200.0,clean,automatic,4wd,full-size,SUV,black,50295.0,18.0,4.7 / 5,2021.0
13998.0,2019.0,nissan,versa,like new,4 cylinders,gas,33744.0,clean,automatic,fwd,mid-size,sedan,grey,15755.0,30.0,4.2 / 5,2020.0
0.0,2020.0,buick,envision,excellent,4 cylinders,gas,5146.0,clean,automatic,fwd,compact,SUV,white,32995.0,26.0,4.1 / 5,2021.0
1800.0,2013.0,nissan,altima,good,4 cylinders,gas,71000.0,clean,automatic,fwd,full-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
4250.0,2010.0,ford,escape,good,6 cylinders,gas,169876.0,clean,automatic,fwd,mid-size,SUV,white,26080.0,30.0,4.3 / 5,2020.0
9400.0,2012.0,lincoln,mkz,good,6 cylinders,gas,68000.0,clean,automatic,fwd,full-size,sedan,grey,37745.0,41.0,3.7 / 5,2020.0
11900.0,2014.0,nissan,altima,good,4 cylinders,gas,71000.0,clean,automatic,fwd,full-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
6400.0,2008.0,honda,civic,good,4 cylinders,gas,113000.0,clean,automatic,fwd,mid-size,sedan,grey,22005.0,33.0,4.6 / 5,2021.0
10995.0,2015.0,nissan,altima,excellent,4 cylinders,gas,85192.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
13850.0,2015.0,buick,lacrosse,excellent,4 cylinders,hybrid,54576.0,clean,automatic,fwd,full-size,sedan,silver,30495.0,29.0,3.9 / 5,2019.0
4995.0,2010.0,ford,flex,good,6 cylinders,gas,168900.0,clean,automatic,fwd,mid-size,mini-van,red,31670.0,19.0,3.7 / 5,2019.0
5800.0,2015.0,nissan,altima,good,4 cylinders,gas,99089.0,salvage,automatic,fwd,mid-size,sedan,black,25225.0,32.0,4.3 / 5,2021.0
28921.0,2016.0,ford,mustang,excellent,8 cylinders,gas,21159.0,clean,manual,rwd,sub-compact,coupe,blue,27765.0,24.0,4.6 / 5,2020.0
3990.0,2006.0,chevrolet,trailblazer,excellent,6 cylinders,gas,179395.0,clean,automatic,4wd,full-size,SUV,white,19995.0,29.0,4.6 / 5,2021.0
19996.0,2014.0,ford,explorer,excellent,6 cylinders,gas,96514.0,clean,automatic,4wd,full-size,SUV,red,33470.0,24.0,4.1 / 5,2021.0
16900.0,2017.0,chevrolet,impala,excellent,4 cylinders,gas,36600.0,clean,automatic,fwd,full-size,sedan,white,32495.0,22.0,4.5 / 5,2020.0
6500.0,2012.0,nissan,altima,excellent,4 cylinders,gas,112.0,clean,automatic,fwd,full-size,sedan,black,25225.0,32.0,4.3 / 5,2021.0
0.0,2019.0,ford,mustang,excellent,4 cylinders,gas,34091.0,clean,automatic,rwd,sub-compact,convertible,black,27765.0,24.0,4.6 / 5,2020.0
4300.0,2010.0,nissan,rogue,good,4 cylinders,gas,181000.0,clean,automatic,4wd,mid-size,SUV,red,26745.0,30.0,4.7 / 5,2021.0
11995.0,2015.0,hyundai,accent,excellent,4 cylinders,gas,82891.0,clean,automatic,fwd,compact,sedan,red,16270.0,33.0,4.3 / 5,2020.0
0.0,2013.0,honda,cr-v,excellent,4 cylinders,gas,133782.0,clean,automatic,4wd,mid-size,SUV,red,26470.0,30.0,4.7 / 5,2021.0
41929.0,2018.0,nissan,armada,excellent,8 cylinders,gas,29801.0,clean,automatic,4wd,full-size,SUV,blue,48895.0,16.0,4.1 / 5,2020.0
19782.0,2015.0,dodge,charger,excellent,8 cylinders,gas,82005.0,clean,automatic,rwd,full-size,sedan,red,31490.0,23.0,3.6 / 5,2021.0
0.0,2017.0,nissan,rogue,excellent,4 cylinders,gas,30759.0,clean,automatic,4wd,mid-size,wagon,blue,26745.0,30.0,4.7 / 5,2021.0
0.0,2016.0,infiniti,qx60,excellent,6 cylinders,gas,43259.0,clean,automatic,4wd,full-size,SUV,white,45375.0,22.0,4.2 / 5,2020.0
6933.0,2008.0,audi,a4,excellent,4 cylinders,gas,133007.0,clean,automatic,4wd,compact,sedan,grey,38395.0,30.0,4.7 / 5,2020.0
15995.0,2011.0,dodge,durango,excellent,8 cylinders,gas,130611.0,clean,automatic,4wd,full-size,SUV,silver,33260.0,21.0,3.1 / 5,2021.0
1999.0,2001.0,honda,civic,good,4 cylinders,gas,164000.0,clean,automatic,fwd,mid-size,coupe,silver,22005.0,33.0,4.6 / 5,2021.0
16500.0,1988.0,chevrolet,camaro,excellent,8 cylinders,gas,10000.0,clean,automatic,rwd,full-size,coupe,red,25995.0,23.0,4.3 / 5,2020.0
2800.0,1994.0,chevrolet,blazer,fair,8 cylinders,gas,230000.0,clean,automatic,4wd,full-size,SUV,white,29995.0,23.0,4.3 / 5,2021.0
0.0,2017.0,chevrolet,traverse,excellent,6 cylinders,gas,34949.0,clean,automatic,fwd,full-size,SUV,red,30995.0,21.0,4.3 / 5,2021.0
0.0,2017.0,ford,escape,excellent,4 cylinders,gas,92071.0,clean,automatic,4wd,mid-size,SUV,silver,26080.0,30.0,4.3 / 5,2020.0
2300.0,2004.0,honda,odyssey,good,6 cylinders,gas,218821.0,clean,automatic,fwd,full-size,mini-van,red,32910.0,22.0,4.7 / 5,2021.0
8500.0,2015.0,kia,optima,excellent,4 cylinders,hybrid,135.0,clean,automatic,fwd,full-size,sedan,white,24355.0,27.0,4.4 / 5,2020.0
8997.0,2011.0,subaru,forester,excellent,4 cylinders,gas,104467.0,clean,automatic,4wd,full-size,SUV,grey,25845.0,29.0,4.5 / 5,2021.0
2995.0,2004.0,honda,civic,excellent,4 cylinders,gas,94231.0,clean,automatic,fwd,sub-compact,sedan,silver,22005.0,33.0,4.6 / 5,2021.0
4650.0,2015.0,nissan,versa note,excellent,4 cylinders,gas,111000.0,rebuilt,automatic,fwd,sub-compact,hatchback,blue,16575.0,34.0,4.3 / 5,2019.0
0.0,2011.0,ford,edge,excellent,6 cylinders,gas,95120.0,clean,automatic,fwd,mid-size,sedan,blue,32345.0,24.0,3.8 / 5,2020.0
7495.0,2014.0,nissan,versa,excellent,4 cylinders,gas,99923.0,clean,automatic,fwd,compact,sedan,red,15755.0,30.0,4.2 / 5,2020.0
3400.0,2011.0,nissan,versa,excellent,4 cylinders,gas,180000.0,clean,manual,fwd,compact,hatchback,black,15755.0,30.0,4.2 / 5,2020.0
14944.0,2016.0,mazda,mazda3,excellent,4 cylinders,gas,44011.0,clean,automatic,fwd,compact,sedan,red,21445.0,31.0,4.4 / 5,2021.0
8888.0,2011.0,dodge,journey,excellent,6 cylinders,gas,91990.0,clean,automatic,4wd,mid-size,sedan,silver,25170.0,21.0,2.9 / 5,2020.0
6999.0,2012.0,nissan,altima,good,4 cylinders,gas,127204.0,clean,automatic,fwd,mid-size,sedan,black,25225.0,32.0,4.3 / 5,2021.0
37978.0,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,78100.0,clean,automatic,4wd,full-size,SUV,black,50295.0,18.0,4.7 / 5,2021.0
1750.0,2001.0,honda,civic,fair,4 cylinders,gas,227000.0,clean,manual,fwd,compact,sedan,silver,22005.0,33.0,4.6 / 5,2021.0
23000.0,2018.0,hyundai,ioniq hybrid,like new,4 cylinders,hybrid,23366.0,clean,automatic,fwd,mid-size,sedan,grey,24175.0,58.0,4.4 / 5,2020.0
2200.0,1995.0,volkswagen,jetta,good,6 cylinders,gas,117000.0,clean,manual,fwd,compact,sedan,black,19815.0,34.0,4.4 / 5,2020.0
3800.0,2004.0,audi,a4,good,4 cylinders,gas,152000.0,clean,automatic,4wd,compact,sedan,blue,38395.0,30.0,4.7 / 5,2020.0
2000.0,2009.0,dodge,journey,fair,4 cylinders,gas,157000.0,clean,automatic,fwd,full-size,truck,blue,25170.0,21.0,2.9 / 5,2020.0
10500.0,2012.0,audi,a3,like new,4 cylinders,gas,59500.0,clean,automatic,fwd,compact,wagon,silver,34295.0,30.0,4.6 / 5,2020.0
12000.0,2014.0,lincoln,mkz,excellent,4 cylinders,hybrid,83619.0,clean,automatic,fwd,full-size,coupe,green,37745.0,41.0,3.7 / 5,2020.0
2800.0,2009.0,chevrolet,impala,excellent,6 cylinders,gas,116000.0,clean,automatic,fwd,full-size,sedan,white,32495.0,22.0,4.5 / 5,2020.0
6995.0,2014.0,ford,fiesta,good,4 cylinders,gas,61788.0,clean,automatic,fwd,compact,sedan,black,15235.0,30.0,4.2 / 5,2019.0
6495.0,2013.0,kia,soul,excellent,4 cylinders,gas,103449.0,clean,automatic,fwd,compact,SUV,green,18610.0,27.0,4.6 / 5,2021.0
9995.0,2013.0,nissan,altima,good,4 cylinders,gas,50872.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
2650.0,2011.0,nissan,versa,excellent,4 cylinders,gas,142347.0,clean,automatic,fwd,mid-size,hatchback,silver,15755.0,30.0,4.2 / 5,2020.0
0.0,2020.0,nissan,rogue,excellent,4 cylinders,gas,14455.0,clean,automatic,fwd,mid-size,wagon,black,26745.0,30.0,4.7 / 5,2021.0
8999.0,2011.0,mazda,mazda3,excellent,4 cylinders,gas,69882.0,clean,automatic,fwd,compact,sedan,grey,21445.0,31.0,4.4 / 5,2021.0
0.0,2017.0,ford,edge,excellent,4 cylinders,gas,23789.0,clean,automatic,4wd,mid-size,SUV,black,32345.0,24.0,3.8 / 5,2020.0
21999.0,2014.0,dodge,charger,excellent,8 cylinders,gas,29470.0,clean,automatic,rwd,mid-size,sedan,grey,31490.0,23.0,3.6 / 5,2021.0
0.0,2011.0,ford,explorer,excellent,6 cylinders,gas,46123.0,clean,automatic,4wd,full-size,SUV,white,33470.0,24.0,4.1 / 5,2021.0
18995.0,2015.0,ford,explorer,good,6 cylinders,gas,55707.0,clean,automatic,rwd,full-size,SUV,black,33470.0,24.0,4.1 / 5,2021.0
2450.0,2005.0,buick,lacrosse,like new,6 cylinders,gas,200000.0,clean,automatic,fwd,full-size,sedan,black,30495.0,29.0,3.9 / 5,2019.0
16995.0,2016.0,nissan,pathfinder,excellent,6 cylinders,gas,24880.0,clean,automatic,fwd,mid-size,SUV,silver,33075.0,23.0,4.1 / 5,2020.0
11995.0,2017.0,nissan,sentra,excellent,4 cylinders,gas,19351.0,clean,automatic,fwd,mid-size,sedan,silver,20235.0,33.0,4.6 / 5,2020.0
8000.0,2007.0,ford,mustang,excellent,6 cylinders,gas,64371.0,clean,manual,rwd,mid-size,coupe,black,27765.0,24.0,4.6 / 5,2020.0
10500.0,2014.0,volkswagen,jetta,like new,4 cylinders,gas,54.0,clean,automatic,fwd,mid-size,sedan,silver,19815.0,34.0,4.4 / 5,2020.0
9995.0,2018.0,honda,fit,like new,4 cylinders,gas,11050.0,rebuilt,automatic,fwd,full-size,hatchback,silver,17145.0,31.0,4.6 / 5,2020.0
6200.0,2007.0,nissan,altima,excellent,4 cylinders,gas,69780.0,clean,automatic,fwd,full-size,sedan,grey,25225.0,32.0,4.3 / 5,2021.0
6900.0,2015.0,volkswagen,jetta,excellent,4 cylinders,gas,116800.0,clean,automatic,fwd,full-size,sedan,silver,19815.0,34.0,4.4 / 5,2020.0
4400.0,2006.0,honda,civic,good,4 cylinders,gas,186762.0,salvage,automatic,fwd,compact,sedan,blue,22005.0,33.0,4.6 / 5,2021.0
4900.0,2010.0,chevrolet,impala,excellent,6 cylinders,gas,147149.0,clean,automatic,fwd,full-size,sedan,white,32495.0,22.0,4.5 / 5,2020.0
0.0,2017.0,nissan,pathfinder,excellent,6 cylinders,gas,22831.0,clean,automatic,4wd,full-size,SUV,white,33075.0,23.0,4.1 / 5,2020.0
0.0,2019.0,hyundai,santa fe,excellent,4 cylinders,gas,29195.0,clean,automatic,4wd,mid-size,SUV,silver,28025.0,26.0,4.7 / 5,2021.0
13995.0,2019.0,nissan,sentra,excellent,4 cylinders,gas,15905.0,clean,automatic,fwd,mid-size,sedan,black,20235.0,33.0,4.6 / 5,2020.0
11499.0,2018.0,nissan,versa,excellent,4 cylinders,gas,23519.0,clean,automatic,fwd,mid-size,hatchback,blue,15755.0,30.0,4.2 / 5,2020.0
15995.0,2016.0,subaru,forester,excellent,4 cylinders,gas,40459.0,clean,manual,4wd,mid-size,SUV,grey,25845.0,29.0,4.5 / 5,2021.0
6995.0,2005.0,honda,cr-v,good,4 cylinders,gas,158000.0,clean,automatic,fwd,compact,SUV,brown,26470.0,30.0,4.7 / 5,2021.0
15995.0,2017.0,hyundai,elantra gt,good,4 cylinders,gas,36543.0,clean,automatic,fwd,compact,hatchback,silver,21625.0,27.0,4.5 / 5,2020.0
8495.0,2012.0,mitsubishi,outlander,like new,4 cylinders,gas,72096.0,clean,automatic,4wd,full-size,SUV,blue,26235.0,27.0,3.5 / 5,2020.0
24000.0,1968.0,ford,mustang,excellent,6 cylinders,gas,79000.0,clean,automatic,rwd,compact,convertible,custom,27765.0,24.0,4.6 / 5,2020.0
11995.0,2012.0,honda,odyssey,good,6 cylinders,gas,126979.0,clean,automatic,rwd,mid-size,mini-van,grey,32910.0,22.0,4.7 / 5,2021.0
3995.0,2006.0,ford,escape,excellent,6 cylinders,gas,116000.0,clean,automatic,4wd,mid-size,SUV,silver,26080.0,30.0,4.3 / 5,2020.0
7500.0,2009.0,dodge,charger,good,6 cylinders,gas,118500.0,clean,automatic,4wd,full-size,other,white,31490.0,23.0,3.6 / 5,2021.0
18995.0,2013.0,ford,mustang,good,8 cylinders,gas,102621.0,clean,manual,rwd,sub-compact,coupe,black,27765.0,24.0,4.6 / 5,2020.0
8500.0,2011.0,chevrolet,cruze,excellent,4 cylinders,gas,77600.0,clean,automatic,fwd,compact,sedan,grey,18870.0,33.0,4.2 / 5,2019.0
6400.0,2010.0,lincoln,mkz,good,6 cylinders,gas,149044.0,clean,automatic,4wd,full-size,sedan,white,37745.0,41.0,3.7 / 5,2020.0
5900.0,2006.0,volvo,xc90,good,6 cylinders,gas,144490.0,clean,automatic,4wd,full-size,SUV,black,52445.0,26.0,4.3 / 5,2020.0
4800.0,2007.0,hyundai,tucson,good,4 cylinders,gas,144000.0,clean,automatic,fwd,full-size,SUV,black,24840.0,25.0,4.2 / 5,2021.0
25000.0,2014.0,lincoln,mkt,like new,6 cylinders,gas,61400.0,clean,automatic,4wd,full-size,other,black,50495.0,17.0,3.4 / 5,2019.0
11950.0,2016.0,nissan,murano,excellent,6 cylinders,gas,134953.0,clean,automatic,fwd,full-size,SUV,silver,32825.0,23.0,4.1 / 5,2020.0
8950.0,2013.0,hyundai,santa fe,excellent,4 cylinders,gas,158894.0,clean,automatic,fwd,full-size,SUV,grey,28025.0,26.0,4.7 / 5,2021.0
0.0,2020.0,kia,optima,excellent,4 cylinders,gas,2509.0,clean,automatic,fwd,full-size,sedan,black,24355.0,27.0,4.4 / 5,2020.0
0.0,2019.0,chevrolet,suburban,excellent,8 cylinders,gas,42698.0,clean,automatic,4wd,full-size,SUV,silver,52995.0,18.0,4.6 / 5,2021.0
3400.0,2000.0,nissan,altima,good,4 cylinders,diesel,129000.0,clean,automatic,fwd,compact,coupe,grey,25225.0,32.0,4.3 / 5,2021.0
9200.0,2013.0,buick,enclave,excellent,6 cylinders,gas,79995.0,rebuilt,automatic,fwd,mid-size,SUV,silver,41195.0,21.0,4.5 / 5,2020.0
0.0,2017.0,honda,civic,excellent,4 cylinders,gas,76662.0,clean,automatic,fwd,compact,coupe,black,22005.0,33.0,4.6 / 5,2021.0
0.0,2017.0,nissan,rogue,excellent,4 cylinders,gas,31656.0,clean,automatic,4wd,mid-size,wagon,silver,26745.0,30.0,4.7 / 5,2021.0
14950.0,2012.0,ford,explorer,excellent,6 cylinders,gas,101843.0,clean,automatic,fwd,full-size,SUV,black,33470.0,24.0,4.1 / 5,2021.0
14777.0,2015.0,kia,sorento,excellent,6 cylinders,gas,133071.0,clean,automatic,4wd,full-size,SUV,grey,30560.0,26.0,4.7 / 5,2021.0
7900.0,2010.0,honda,civic,excellent,4 cylinders,gas,88000.0,clean,automatic,fwd,compact,coupe,silver,22005.0,33.0,4.6 / 5,2021.0
2300.0,2007.0,kia,sedona,good,6 cylinders,gas,195998.0,clean,automatic,fwd,full-size,van,blue,31520.0,21.0,4.2 / 5,2021.0
25440.0,2014.0,dodge,challenger,excellent,8 cylinders,gas,39299.0,clean,manual,rwd,mid-size,coupe,red,29590.0,23.0,4.0 / 5,2020.0
3850.0,2006.0,honda,odyssey,excellent,6 cylinders,gas,225000.0,clean,automatic,fwd,full-size,mini-van,blue,32910.0,22.0,4.7 / 5,2021.0
4950.0,2014.0,chevrolet,spark,good,4 cylinders,gas,91000.0,lien,manual,fwd,compact,hatchback,black,14095.0,33.0,3.8 / 5,2020.0
0.0,2017.0,chevrolet,tahoe,excellent,8 cylinders,gas,65912.0,clean,automatic,4wd,full-size,SUV,black,50295.0,18.0,4.7 / 5,2021.0
0.0,2013.0,dodge,charger,excellent,8 cylinders,gas,67517.0,clean,automatic,rwd,full-size,sedan,red,31490.0,23.0,3.6 / 5,2021.0
0.0,2010.0,ford,edge,excellent,6 cylinders,gas,127102.0,clean,automatic,fwd,mid-size,SUV,silver,32345.0,24.0,3.8 / 5,2020.0
95000.0,2013.0,kia,soul,good,6 cylinders,gas,55700.0,clean,automatic,fwd,mid-size,SUV,red,18610.0,27.0,4.6 / 5,2021.0
0.0,2009.0,dodge,journey,excellent,4 cylinders,gas,143944.0,clean,automatic,fwd,full-size,SUV,white,25170.0,21.0,2.9 / 5,2020.0
22995.0,2019.0,subaru,crosstrek,excellent,4 cylinders,gas,12944.0,clean,automatic,4wd,compact,SUV,grey,23295.0,25.0,4.6 / 5,2021.0
0.0,2016.0,ford,fusion,excellent,4 cylinders,gas,65280.0,clean,automatic,fwd,mid-size,sedan,grey,24365.0,24.0,4.1 / 5,2020.0
7500.0,1970.0,chevrolet,impala,good,8 cylinders,gas,500.0,clean,automatic,rwd,full-size,coupe,red,32495.0,22.0,4.5 / 5,2020.0
12995.0,2016.0,buick,encore,good,4 cylinders,gas,60854.0,clean,automatic,fwd,mid-size,SUV,black,24195.0,27.0,3.9 / 5,2021.0
18500.0,2013.0,chevrolet,tahoe,like new,8 cylinders,gas,124000.0,lien,automatic,4wd,full-size,SUV,black,50295.0,18.0,4.7 / 5,2021.0
1500.0,2004.0,dodge,durango,fair,8 cylinders,gas,142500.0,clean,automatic,4wd,full-size,SUV,grey,33260.0,21.0,3.1 / 5,2021.0
5000.0,2015.0,ford,fusion,good,4 cylinders,gas,110000.0,rebuilt,automatic,fwd,full-size,sedan,black,24365.0,24.0,4.1 / 5,2020.0
11500.0,2013.0,acura,ilx,excellent,4 cylinders,gas,76259.0,clean,automatic,fwd,mid-size,sedan,brown,26925.0,28.0,4.4 / 5,2020.0
13995.0,2018.0,ford,escape,excellent,4 cylinders,gas,95470.0,clean,automatic,4wd,mid-size,SUV,silver,26080.0,30.0,4.3 / 5,2020.0
11900.0,2011.0,honda,cr-v,good,4 cylinders,gas,94698.0,clean,automatic,4wd,full-size,SUV,black,26470.0,30.0,4.7 / 5,2021.0
8999.0,2010.0,honda,pilot,excellent,6 cylinders,gas,166200.0,clean,automatic,4wd,full-size,SUV,red,33370.0,23.0,4.6 / 5,2021.0
29500.0,2017.0,audi,q5,like new,4 cylinders,gas,28000.0,clean,automatic,rwd,mid-size,SUV,white,44395.0,25.0,4.7 / 5,2021.0
11996.0,2011.0,buick,lacrosse,excellent,4 cylinders,gas,82675.0,clean,automatic,fwd,mid-size,sedan,yellow,30495.0,29.0,3.9 / 5,2019.0
2100.0,2006.0,nissan,altima,good,4 cylinders,gas,171597.0,rebuilt,automatic,fwd,full-size,sedan,black,25225.0,32.0,4.3 / 5,2021.0
3600.0,2004.0,audi,tt,good,4 cylinders,gas,159000.0,clean,manual,4wd,compact,hatchback,blue,46495.0,26.0,4.3 / 5,2020.0
12500.0,2013.0,volvo,s60,good,6 cylinders,gas,154123.0,clean,automatic,4wd,mid-size,SUV,custom,37045.0,27.0,4.6 / 5,2020.0
1250.0,2004.0,kia,rio,fair,4 cylinders,gas,123000.0,clean,manual,fwd,compact,sedan,red,16815.0,36.0,4.3 / 5,2020.0
5295.0,2007.0,kia,sorento,excellent,6 cylinders,gas,129120.0,clean,automatic,4wd,mid-size,SUV,grey,30560.0,26.0,4.7 / 5,2021.0
3995.0,2006.0,chevrolet,trailblazer,excellent,6 cylinders,gas,123453.0,clean,automatic,4wd,mid-size,SUV,green,19995.0,29.0,4.6 / 5,2021.0
10000.0,2015.0,volkswagen,golf,excellent,4 cylinders,gas,103243.0,clean,automatic,fwd,compact,hatchback,silver,24115.0,31.0,4.1 / 5,2020.0
17500.0,2015.0,honda,cr-v,excellent,4 cylinders,gas,77649.0,clean,automatic,fwd,mid-size,SUV,silver,26470.0,30.0,4.7 / 5,2021.0
8995.0,1973.0,volkswagen,beetle,good,4 cylinders,gas,0.0,clean,manual,rwd,compact,coupe,red,23940.0,29.0,3.6 / 5,2019.0
6900.0,2013.0,nissan,rogue,good,4 cylinders,gas,111000.0,clean,automatic,fwd,mid-size,SUV,red,26745.0,30.0,4.7 / 5,2021.0
14995.0,2012.0,chevrolet,tahoe,good,8 cylinders,gas,155604.0,clean,automatic,4wd,full-size,SUV,grey,50295.0,18.0,4.7 / 5,2021.0
29975.0,2015.0,chevrolet,suburban,good,8 cylinders,gas,122562.0,clean,automatic,4wd,full-size,SUV,black,52995.0,18.0,4.6 / 5,2021.0
16950.0,2018.0,hyundai,tucson,good,4 cylinders,gas,37837.0,clean,automatic,fwd,full-size,SUV,grey,24840.0,25.0,4.2 / 5,2021.0
21990.0,2015.0,ford,edge,good,6 cylinders,gas,17594.0,clean,automatic,4wd,full-size,SUV,black,32345.0,24.0,3.8 / 5,2020.0
